# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-22 14:00:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 60518
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmph0litvrk/cryo-erquzigtdd/cryo-er-20231122150021.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
# Adaptation terminated
# Step size = 0.0326531
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.56917e+07,0.913691,0.0326531,7,127,0,4.56917e+07,8.00284e-06,0.371901,0.000220402,0.000842029,0.27182,0.000191678,0.000259614,0.352629,7.49673e-05,0.00205387,-11.7357,-0.989127,-8.42006,-7.0797,-1.30262,-8.55969,-8.25632,-1.04234,-9.49846,-6.18803
-4.56917e+07,0.941035,0.0326531,7,127,0,4.56917e+07,0.00300847,0.367641,0.00197844,0.000980921,0.274688,0.00051282,0.000902849,0.348606,0.00030565,0.00137614,-5.80633,-1.00065,-6.22545,-6.92702,-1.29212,-7.57559,-7.00995,-1.05381,-8.09307,-6.58848
-4.56917e+07,0.999238,0.0326531,6,63,0,4.56917e+07,0.000883037,0.365037,0.000532035,0.000753235,0.263711,9.442e-05,0.00189056,0.36462,0.00129358,0.00118526,-7.03214,-1.00776,-7.5388,-7.19113,-1.3329,-9.26776,-6.27088,-1.0089,-6.65034,-6.73779
-4.56917e+07,0.999553,0.0326531,7,127,0,4.56917e+07,0.00104698,0.363653,0.00108729,0.0017158,0.266042,0.000174176,0.000550268,0.364727,0.000279482,0.000724655,-6.86185,-1.01156,-6.82407,-6.36788,-1.3241,-8.65544,-7.5051,-1.00861,-8.18257,-7.22982
-4.56917e+07,0.948371,0.0326531,7,127,0,4.56917e+07,1.51294e-05,0.359937,0.000785687,0.000437427,0.272979,0.000580387,0.000976407,0.360652,0.00296928,0.000668094,-11.0989,-1.02183,-7.14895,-7.7346,-1.29836,-7.45181,-6.93163,-1.01984,-5.81944,-7.31108
-4.56917e+07,0.549598,0.0326531,6,63,0,4.56917e+07,5.39635e-05,0.382066,0.000508294,0.00126794,0.271195,0.000234528,0.000651026,0.342253,0.00152504,0.000244791,-9.8272,-0.962161,-7.58445,-6.67036,-1.30492,-8.35793,-7.33696,-1.07221,-6.48574,-8.31511
-4.56917e+07,0.94613,0.0326531,6,127,0,4.56917e+07,0.000749993,0.37822,0.0011905,0.00192924,0.262109,0.000196903,0.00136644,0.35242,0.00149439,0.000323399,-7.19545,-0.97228,-6.73338,-6.25063,-1.33899,-8.5328,-6.59555,-1.04293,-6.50604,-8.03662
-4.56917e+07,0.999806,0.0326531,7,127,0,4.56917e+07,0.000290591,0.355372,0.00139842,0.000622722,0.274658,0.000356004,0.00128093,0.36331,0.00229506,0.000416082,-8.14359,-1.03459,-6.57241,-7.38141,-1.29223,-7.94057,-6.66017,-1.0125,-6.077,-7.78463
-4.56917e+07,0.994652,0.0326531,6,63,0,4.56917e+07,0.000496665,0.356246,0.0012106,0.000440428,0.275322,0.000583293,0.00127771,0.362727,0.00118542,0.000511159,-7.6076,-1.03213,-6.71664,-7.72776,-1.28981,-7.44682,-6.66269,-1.01411,-6.73766,-7.57883
-4.56917e+07,0.789826,0.0326531,7,127,0,4.56917e+07,0.00235012,0.363896,0.000669969,0.00100324,0.25967,0.000160794,0.000768868,0.3691,0.00195716,0.000423552,-6.05329,-1.01089,-7.30828,-6.90452,-1.34834,-8.73539,-7.17059,-0.996688,-6.23626,-7.76683
